id,gender,own_car,own_property,child_count,income,type_income,education_level,marital_status,housing_type,age,mobile_phone,work_phone,phone,email_id,type_occupation,family_members,label,experience_yrs
5028781,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1,0,0,0,not specified,2,0,8.3
5125730,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,36.0,1,0,1,0,not specified,3,0,9.1
5023724,M,Y,N,1,495000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,0,1,0,Laborers,3,0,0.6
5116369,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53.0,1,0,0,0,Drivers,2,0,9.6
5062214,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,36.0,1,0,0,0,Accountants,4,0,3.6
5009023,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,42.0,1,0,0,1,not specified,4,0,8.5
5028946,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,1,0,0,0,not specified,2,0,0.6
5068470,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Medicine staff,3,0,2.0
5045828,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,61.0,1,0,0,0,not specified,2,0,6.175052293036223
5095930,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,1,0,1,0,not specified,2,0,0.7407078733099612
5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1,1,1,0,Laborers,2,0,0.6
5067730,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,1,1,1,0,Managers,3,0,7.2
5092239,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,not specified,2,0,6.4
5105560,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,46.0,1,0,0,1,Sales staff,2,0,12.1
5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,27.0,1,1,1,0,Sales staff,4,0,4.3
5053032,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,not specified,2,0,8.557886368804867
5150038,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,35.0,1,0,0,0,Drivers,1,0,4.2
5053678,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33.0,1,0,1,0,High skill tech staff,1,0,3.9
5087538,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,27.0,1,0,1,0,Laborers,1,0,5.3
5050440,F,Y,Y,1,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,36.0,1,0,0,0,not specified,3,0,7.5
5096670,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.0,1,0,1,0,not specified,1,0,2.448047767612814
5061611,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,31.0,1,0,1,0,Drivers,3,0,2.4
5065342,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,1,0,1,0,not specified,2,0,4.347601996663766
5041066,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.0,1,0,0,0,Sales staff,1,0,5.8
5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,32.0,1,0,0,0,Managers,4,0,1.3
5135460,F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,36.0,1,0,0,0,not specified,5,0,3.034821279341703
5009319,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.0,1,0,1,1,not specified,2,0,6.475064698412703
5091006,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.0,1,0,0,0,Laborers,2,0,8.9
5050852,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,26.0,1,0,0,0,High skill tech staff,1,0,4.1
5117202,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,37.0,1,0,0,0,Sales staff,1,0,0.3
5074739,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,36.0,1,0,0,0,Core staff,3,0,10.1
5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.0,1,1,1,0,not specified,2,0,27.0
5135378,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,1,0,0,0,Sales staff,2,0,13.6
5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,0,0,0,Laborers,4,0,9.3
5067016,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,1,0,0,0,Drivers,1,0,1.3
5024097,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,33.0,1,1,0,0,Core staff,1,0,14.3
5008865,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1,0,0,0,Laborers,4,0,8.7
5116640,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1,0,0,1,not specified,3,0,2.0
5089770,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,1,1,0,0,Laborers,4,0,6.9
5009118,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,43.0,1,0,0,0,not specified,1,0,1.2
5042296,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,1,1,0,Drivers,3,0,5.8
5010185,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.0,1,0,1,0,Laborers,2,0,18.0
5090509,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,30.0,1,0,0,0,Managers,2,0,0.4
5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,54.0,1,0,0,0,Laborers,3,0,6.0
5026368,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,37.0,1,1,1,0,not specified,3,0,15.0
5095905,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,42.0,1,0,0,0,Core staff,1,0,4.4
5113440,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.0,1,0,0,0,Cooking staff,1,0,6.9
5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,41.0,1,0,0,0,Core staff,2,0,9.3
5135938,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,1,0,0,0,Sales staff,4,0,10.4
5118026,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,1,0,1,0,High skill tech staff,2,0,8.8
5053524,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,1,0,1,0,Managers,2,0,6.8
5010567,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,28.0,1,0,0,1,Sales staff,2,0,4.6
5046003,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,41.0,1,0,1,0,Private service staff,2,0,9.1
5118225,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,57.0,1,0,0,0,Laborers,2,0,8.5
5036187,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,1,0,1,0,not specified,3,0,7.655686514003558
5050635,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Managers,2,0,8.1
5067444,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,1,0,0,0,not specified,2,0,7.41846916635354
5088805,M,Y,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,1,1,1,0,High skill tech staff,2,0,10.1
5117331,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,41.0,1,0,1,0,Sales staff,1,0,6.2
5045113,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.0,1,0,0,0,not specified,1,0,0.8997780259757782
5067281,M,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,36.0,1,0,0,0,not specified,3,0,7.5
5137385,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,64.0,1,0,1,0,not specified,2,0,0.9230488139977221
5066832,F,Y,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,60.0,1,0,0,0,not specified,2,0,15.811028648622548
5041520,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,44.0,1,1,1,0,not specified,1,0,2.3
5023092,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,46.0,1,0,0,0,Laborers,1,0,11.4
5079016,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,27.0,1,0,0,0,Managers,4,0,2.7
5035682,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,45.0,1,0,0,0,Laborers,2,0,23.0
5139761,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,65.0,1,0,0,0,Laborers,2,0,20.5
5033906,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,50.0,1,0,0,0,not specified,2,0,2.8808447167972253
5029251,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,38.0,1,1,0,0,Laborers,2,0,11.7
5091824,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.0,1,0,0,0,Laborers,1,0,16.1
5132569,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,41.0,1,0,1,0,Sales staff,3,0,3.7
5021490,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.0,1,0,1,0,Sales staff,1,0,1.7
5035859,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,58.0,1,0,0,0,Accountants,1,0,6.5
5022025,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,1,0,0,0,not specified,1,0,4.4
5116613,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.0,1,0,0,0,not specified,2,0,9.7
5115884,F,N,Y,0,54000.0,Pensioner,Higher education,Married,House / apartment,67.0,1,0,0,0,not specified,2,0,10.366299486592935
5010303,F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,1,1,1,0,not specified,2,0,17.0
5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,42.0,1,0,0,0,Private service staff,3,0,7.9
5046398,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,66.0,1,0,0,0,not specified,1,0,6.305428929114959
5125585,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,1,0,1,0,not specified,2,0,8.599721600066742
5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,43.0,1,0,0,0,Cooking staff,3,0,4.5
5139321,F,N,Y,0,121500.0,Pensioner,Higher education,Widow,House / apartment,66.0,1,0,0,0,not specified,1,0,8.73842594063269
5053918,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,40.0,1,0,0,0,Managers,2,0,6.7
5067102,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,46.0,1,0,0,0,Sales staff,1,0,12.4
5022118,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,1,0,0,0,Laborers,2,0,3.1
5022954,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1,1,0,0,not specified,2,0,1.4
5047667,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,24.0,1,0,0,0,not specified,2,0,1.4
5091718,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Medicine staff,2,0,6.2
5009586,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,39.0,1,0,1,0,Sales staff,1,0,2.2
5097170,M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,26.0,1,0,0,0,Drivers,2,0,7.2
5022015,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,1,0,0,0,not specified,1,0,4.4
5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,25.0,1,0,0,1,Core staff,3,0,0.4
5028726,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,1,0,0,0,Managers,2,0,11.1
5033831,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,53.0,1,1,1,0,Laborers,2,0,1.8
5046086,F,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,not specified,2,0,6.3
5135946,M,N,Y,0,270000.0,Working,Higher education,Single / not married,House / apartment,42.0,1,0,1,0,Laborers,1,0,8.6
5149592,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,34.0,1,0,1,0,Core staff,2,0,5.0
5009845,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1,1,0,0,Security staff,2,0,0.4
5117716,M,Y,N,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,46.0,1,1,1,0,Drivers,2,0,13.9
5096169,F,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,54.0,1,0,0,0,High skill tech staff,2,0,2.2
5139823,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1,1,1,0,Laborers,2,0,20.1
5067542,F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,58.0,1,0,0,0,not specified,2,0,7.5
5090871,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Medicine staff,4,0,3.1
5033729,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,33.0,1,1,1,0,Laborers,2,0,14.9
5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,35.0,1,0,0,0,High skill tech staff,2,0,6.5
5116319,F,N,Y,2,157500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Laborers,4,0,5.2
5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,40.0,1,0,0,0,not specified,1,0,3.6
5042082,F,Y,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,53.0,1,0,1,0,Accountants,2,0,4.6
5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,44.0,1,1,1,0,Managers,2,0,8.1
5041675,F,Y,Y,1,333000.0,Commercial associate,Higher education,Married,House / apartment,32.0,1,0,0,0,Managers,3,0,4.4
5048425,F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,House / apartment,54.0,1,0,1,0,Accountants,1,0,23.0
5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,1,0,0,0,Sales staff,4,0,9.5
5126543,F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1,0,0,0,Laborers,2,0,9.5
5033881,M,Y,N,1,202500.0,Commercial associate,Incomplete higher,Married,House / apartment,30.0,1,0,0,0,Laborers,3,0,10.3
5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,35.0,1,1,1,1,Sales staff,3,0,3.7
5029194,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,1,0,0,0,Laborers,2,0,8.2
5010025,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,1,0,0,0,Laborers,2,0,6.4
5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,39.0,1,0,0,0,Cooking staff,3,0,11.7
5149744,F,N,Y,1,105750.0,Working,Secondary / secondary special,Married,With parents,35.0,1,0,0,0,Cleaning staff,3,0,3.8
5089760,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,22.0,1,0,0,1,not specified,1,0,2.4
5053642,M,N,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,56.0,1,0,1,0,Managers,2,0,5.0
5089934,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.0,1,0,0,0,Laborers,2,0,13.6
5143465,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,64.0,1,0,1,0,not specified,1,0,9.099193681486234
5125127,F,N,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,44.0,1,1,1,0,Managers,1,0,5.1
5113163,F,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,34.0,1,1,1,0,not specified,3,0,10.2
5116883,M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,49.0,1,1,0,0,Laborers,2,0,3.7
5037008,F,N,Y,0,67500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,56.0,1,0,1,0,not specified,1,0,1.2238811970101129
5090126,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,38.0,1,0,0,0,Laborers,1,0,4.3
5036648,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,31.0,1,0,0,0,High skill tech staff,2,0,10.3
5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,36.0,1,1,1,0,Medicine staff,2,0,10.2
5053182,M,Y,Y,0,207000.0,Pensioner,Higher education,Married,House / apartment,67.0,1,0,0,0,not specified,2,0,4.50056214456442
5114342,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27.0,1,1,0,0,not specified,2,0,8.2
5024163,M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,37.0,1,0,0,0,Laborers,5,0,5.4
5115633,M,N,N,0,202500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,62.0,1,0,0,0,Drivers,2,0,0.3
5126311,M,N,N,0,180000.0,Working,Incomplete higher,Civil marriage,With parents,21.0,1,1,0,1,Core staff,2,0,0.8
5135779,F,N,Y,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,65.0,1,0,1,0,Accountants,2,0,5.9
5054697,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,45.0,1,0,0,0,Laborers,2,0,18.9
5116343,M,Y,Y,1,225000.0,State servant,Secondary / secondary special,Married,House / apartment,32.0,1,1,0,0,Laborers,3,0,10.8
5022800,F,Y,Y,0,202500.0,Working,Higher education,Widow,House / apartment,33.0,1,0,0,0,Managers,1,0,4.1
5054348,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,34.0,1,1,1,0,Sales staff,1,0,1.2
5099980,M,N,Y,0,90000.0,Working,Secondary / secondary special,Separated,House / apartment,41.0,1,0,0,0,Low-skill Laborers,1,0,2.9
5087829,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,Rented apartment,29.0,1,1,0,1,not specified,2,0,6.4
